No,Country,Latitude,Longitude,Crop,Year,Kg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
24355,Senegal,14.4974,-14.4524,Sorghum,1993,784.1,686,357.55,24.99
24460,Senegal,14.4974,-14.4524,Maize,2012,1546.5,686,787.83,25.47
24541,Slovenia,46.1512,14.9955,Soybeans,2010,2660.6,1162,1134.37,10
24487,Slovenia,46.1512,14.9955,Maize,1996,6300,1162,953,9.24
24505,Slovenia,46.1512,14.9955,Soybeans,2000,2464.3,1162,1468,11.45
24540,Slovenia,46.1512,14.9955,Potatoes,2010,24535.3,1162,1134.37,10
24539,Slovenia,46.1512,14.9955,Maize,2010,8539.4,1162,1134.37,10
24537,Slovenia,46.1512,14.9955,Soybeans,2009,2924.2,1162,1162.87,11.06
24483,Slovenia,46.1512,14.9955,Maize,1995,6338,1162,987,10.14
24530,Slovenia,46.1512,14.9955,Wheat,2007,4161.6,1162,1155.23,11.31
24506,Slovenia,46.1512,14.9955,Wheat,2000,4249.2,1162,1468,11.45
24485,Slovenia,46.1512,14.9955,Soybeans,1995,2785.7,1162,987,10.14
24545,Slovenia,46.1512,14.9955,Soybeans,2011,2729,1162,1121.91,11.02
24544,Slovenia,46.1512,14.9955,Potatoes,2011,26422.8,1162,1121.91,11.02
24474,Slovenia,46.1512,14.9955,Wheat,1992,4193.7,1162,1309,10.78
24538,Slovenia,46.1512,14.9955,Wheat,2009,3964.3,1162,1162.87,11.06
24527,Slovenia,46.1512,14.9955,Maize,2007,7535.8,1162,1155.23,11.31
24488,Slovenia,46.1512,14.9955,Potatoes,1996,19300,1162,953,9.24
24500,Slovenia,46.1512,14.9955,Potatoes,1999,19725.7,1162,1133,10.51
24484,Slovenia,46.1512,14.9955,Potatoes,1995,18991,1162,987,10.14
24471,Slovenia,46.1512,14.9955,Maize,1992,2815,1162,1309,10.78
24490,Slovenia,46.1512,14.9955,Wheat,1996,3900,1162,953,9.24
24528,Slovenia,46.1512,14.9955,Potatoes,2007,22846.9,1162,1155.23,11.31
24489,Slovenia,46.1512,14.9955,Soybeans,1996,2750,1162,953,9.24
24546,Slovenia,46.1512,14.9955,Wheat,2011,5177,1162,1121.91,11.02
24543,Slovenia,46.1512,14.9955,Maize,2011,8685.6,1162,1121.91,11.02
24504,Slovenia,46.1512,14.9955,Potatoes,2000,20795,1162,1468,11.45
24482,Slovenia,46.1512,14.9955,Wheat,1994,4330,1162,944,11.33
24472,Slovenia,46.1512,14.9955,Potatoes,1992,12100,1162,1309,10.78
24486,Slovenia,46.1512,14.9955,Wheat,1995,4230,1162,987,10.14
24536,Slovenia,46.1512,14.9955,Potatoes,2009,24772.5,1162,1162.87,11.06
24522,Slovenia,46.1512,14.9955,Wheat,2005,4700.5,1162,1383.88,9.62
24502,Slovenia,46.1512,14.9955,Wheat,1999,3708.7,1162,1133,10.51
24554,Slovenia,46.1512,14.9955,Wheat,2013,4352.8,1162,917.49,11.58
24514,Slovenia,46.1512,14.9955,Wheat,2002,4894.3,1162,1164.1,11.18
24494,Slovenia,46.1512,14.9955,Wheat,1997,4155.7,1162,1245,10.18
24529,Slovenia,46.1512,14.9955,Soybeans,2007,2761.9,1162,1155.23,11.31
24493,Slovenia,46.1512,14.9955,Soybeans,1997,2500,1162,1245,10.18
24542,Slovenia,46.1512,14.9955,Wheat,2010,4804.4,1162,1134.37,10
24481,Slovenia,46.1512,14.9955,Soybeans,1994,1100,1162,944,11.33
24473,Slovenia,46.1512,14.9955,Soybeans,1992,2000,1162,1309,10.78
24551,Slovenia,46.1512,14.9955,Maize,2013,5414.5,1162,917.49,11.58
24548,Slovenia,46.1512,14.9955,Potatoes,2012,23406.1,1162,1016.08,11.12
24535,Slovenia,46.1512,14.9955,Maize,2009,7837.1,1162,1162.87,11.06
24553,Slovenia,46.1512,14.9955,Soybeans,2013,1665.5,1162,917.49,11.58
24501,Slovenia,46.1512,14.9955,Soybeans,1999,2535.7,1162,1133,10.51
24513,Slovenia,46.1512,14.9955,Soybeans,2002,2403,1162,1164.1,11.18
24534,Slovenia,46.1512,14.9955,Wheat,2008,4526.5,1162,1218.15,11.09
24479,Slovenia,46.1512,14.9955,Maize,1994,6320,1162,944,11.33
24491,Slovenia,46.1512,14.9955,Maize,1997,7481.1,1162,1245,10.18
24503,Slovenia,46.1512,14.9955,Maize,2000,5882.1,1162,1468,11.45
24480,Slovenia,46.1512,14.9955,Potatoes,1994,17268,1162,944,11.33
24552,Slovenia,46.1512,14.9955,Potatoes,2013,18795,1162,917.49,11.58
24519,Slovenia,46.1512,14.9955,Maize,2005,8288.3,1162,1383.88,9.62
24478,Slovenia,46.1512,14.9955,Wheat,1993,3843,1162,1112,10.19
24547,Slovenia,46.1512,14.9955,Maize,2012,7081.6,1162,1016.08,11.12
24531,Slovenia,46.1512,14.9955,Maize,2008,7320.7,1162,1218.15,11.09
24520,Slovenia,46.1512,14.9955,Potatoes,2005,22948.6,1162,1383.88,9.62
24511,Slovenia,46.1512,14.9955,Maize,2002,8157.4,1162,1164.1,11.18
24512,Slovenia,46.1512,14.9955,Potatoes,2002,23332.2,1162,1164.1,11.18
24526,Slovenia,46.1512,14.9955,Wheat,2006,4190.7,1162,1280.98,10.56
24525,Slovenia,46.1512,14.9955,Soybeans,2006,2331.9,1162,1280.98,10.56
24492,Slovenia,46.1512,14.9955,Potatoes,1997,20478.1,1162,1245,10.18
24515,Slovenia,46.1512,14.9955,Maize,2004,7775,1162,1557.98,10.06
24509,Slovenia,46.1512,14.9955,Soybeans,2001,2736.8,1162,1387,10.74
24495,Slovenia,46.1512,14.9955,Maize,1998,7313.9,1162,1091,10.42
24524,Slovenia,46.1512,14.9955,Potatoes,2006,18131.2,1162,1280.98,10.56
24518,Slovenia,46.1512,14.9955,Wheat,2004,4533.9,1162,1557.98,10.06
24533,Slovenia,46.1512,14.9955,Soybeans,2008,2795.9,1162,1218.15,11.09
24532,Slovenia,46.1512,14.9955,Potatoes,2008,22660.7,1162,1218.15,11.09
24498,Slovenia,46.1512,14.9955,Wheat,1998,4827.9,1162,1091,10.42
24499,Slovenia,46.1512,14.9955,Maize,1999,6936.8,1162,1133,10.51
24510,Slovenia,46.1512,14.9955,Wheat,2001,4603.6,1162,1387,10.74
24517,Slovenia,46.1512,14.9955,Soybeans,2004,2897.4,1162,1557.98,10.06
24550,Slovenia,46.1512,14.9955,Wheat,2012,5437.6,1162,1016.08,11.12
24477,Slovenia,46.1512,14.9955,Soybeans,1993,1357.1,1162,1112,10.19
24521,Slovenia,46.1512,14.9955,Soybeans,2005,1936,1162,1383.88,9.62
24549,Slovenia,46.1512,14.9955,Soybeans,2012,2450,1162,1016.08,11.12
24475,Slovenia,46.1512,14.9955,Maize,1993,4021,1162,1112,10.19
24516,Slovenia,46.1512,14.9955,Potatoes,2004,25095.1,1162,1557.98,10.06
24523,Slovenia,46.1512,14.9955,Maize,2006,6930.5,1162,1280.98,10.56
24476,Slovenia,46.1512,14.9955,Potatoes,1993,12574,1162,1112,10.19
24497,Slovenia,46.1512,14.9955,Soybeans,1998,2250,1162,1091,10.42
24508,Slovenia,46.1512,14.9955,Potatoes,2001,19046.8,1162,1387,10.74
24496,Slovenia,46.1512,14.9955,Potatoes,1998,21268.2,1162,1091,10.42
24507,Slovenia,46.1512,14.9955,Maize,2001,5413.9,1162,1387,10.74
24598,South Africa,-30.5595,22.9375,Sorghum,1991,1819.3,495,16582,15.56
24663,South Africa,-30.5595,22.9375,Wheat,1993,1845.4,495,16582,21.32
24600,South Africa,-30.5595,22.9375,Soybeans,1991,1448.3,495,16582,15.56
24835,South Africa,-30.5595,22.9375,Maize,2000,2849.2,495,26857,20.74
25115,South Africa,-30.5595,22.9375,Maize,2011,4367.1,495,26857,20.72
24601,South Africa,-30.5595,22.9375,Soybeans,1991,1448.3,495,16582,18.86
24602,South Africa,-30.5595,22.9375,Soybeans,1991,1448.3,495,16582,15.56
24597,South Africa,-30.5595,22.9375,Sorghum,1991,1819.3,495,16582,18.86
24680,South Africa,-30.5595,22.9375,Sorghum,1994,2291.6,495,16582,15.1
24605,South Africa,-30.5595,22.9375,Sweet potatoes,1991,3671.5,495,16582,18.86
24599,South Africa,-30.5595,22.9375,Soybeans,1991,1448.3,495,16582,21.06
24724,South Africa,-30.5595,22.9375,Maize,1996,2704.3,495,19508,15.23
24665,South Africa,-30.5595,22.9375,Wheat,1993,1845.4,495,16582,19.32
24596,South Africa,-30.5595,22.9375,Sorghum,1991,1819.3,495,16582,15.56
24758,South Africa,-30.5595,22.9375,Potatoes,1997,28246.2,495,21596,15.38
24675,South Africa,-30.5595,22.9375,"Rice, paddy",1994,2191.7,495,16582,20.65
24603,South Africa,-30.5595,22.9375,Sweet potatoes,1991,3671.5,495,16582,21.06
25121,South Africa,-30.5595,22.9375,Potatoes,2011,34982.6,495,26857,18.75
24838,South Africa,-30.5595,22.9375,Maize,2000,2849.2,495,26857,15.13
25116,South Africa,-30.5595,22.9375,Maize,2011,4367.1,495,26857,15.49
24723,South Africa,-30.5595,22.9375,Maize,1996,2704.3,495,19508,20.49
24595,South Africa,-30.5595,22.9375,Sorghum,1991,1819.3,495,16582,21.06
24756,South Africa,-30.5595,22.9375,Potatoes,1997,28246.2,495,21596,15.38
25122,South Africa,-30.5595,22.9375,Potatoes,2011,34982.6,495,26857,15.49
25117,South Africa,-30.5595,22.9375,Maize,2011,4367.1,495,26857,18.75
24676,South Africa,-30.5595,22.9375,"Rice, paddy",1994,2191.7,495,16582,15.1
24837,South Africa,-30.5595,22.9375,Maize,2000,2849.2,495,26857,18.26
24555,South Africa,-30.5595,22.9375,Maize,1990,2205.1,495,16582,20.56
24836,South Africa,-30.5595,22.9375,Maize,2000,2849.2,495,26857,15.13
24679,South Africa,-30.5595,22.9375,Sorghum,1994,2291.6,495,16582,20.65
25118,South Africa,-30.5595,22.9375,Maize,2011,4367.1,495,26857,15.49
24677,South Africa,-30.5595,22.9375,"Rice, paddy",1994,2191.7,495,16582,18.48
24671,South Africa,-30.5595,22.9375,Potatoes,1994,23262.5,495,16582,20.65
24664,South Africa,-30.5595,22.9375,Wheat,1993,1845.4,495,16582,16.01
24678,South Africa,-30.5595,22.9375,"Rice, paddy",1994,2191.7,495,16582,15.1
24636,South Africa,-30.5595,22.9375,Wheat,1992,1765.3,495,16582,16.48
24757,South Africa,-30.5595,22.9375,Potatoes,1997,28246.2,495,21596,18.64
24672,South Africa,-30.5595,22.9375,Potatoes,1994,23262.5,495,16582,15.1
24606,South Africa,-30.5595,22.9375,Sweet potatoes,1991,3671.5,495,16582,15.56
24979,South Africa,-30.5595,22.9375,Potatoes,2006,33165,495,26857,20.86
24607,South Africa,-30.5595,22.9375,Wheat,1991,1491.6,495,16582,21.06
25123,South Africa,-30.5595,22.9375,"Rice, paddy",2011,2615.1,495,26857,20.72
24771,South Africa,-30.5595,22.9375,Sweet potatoes,1997,3843.1,495,21596,20.57
24673,South Africa,-30.5595,22.9375,Potatoes,1994,23262.5,495,16582,18.48
25119,South Africa,-30.5595,22.9375,Potatoes,2011,34982.6,495,26857,20.72
24670,South Africa,-30.5595,22.9375,Maize,1994,2848.1,495,16582,15.1
24662,South Africa,-30.5595,22.9375,Sweet potatoes,1993,3733.3,495,16582,16.01
25198,South Africa,-30.5595,22.9375,Wheat,2013,3699.3,495,26857,14.98
24692,South Africa,-30.5595,22.9375,Wheat,1994,1756.1,495,16582,15.1
24637,South Africa,-30.5595,22.9375,Wheat,1992,1765.3,495,16582,19.95
24755,South Africa,-30.5595,22.9375,Potatoes,1997,28246.2,495,21596,20.57
24978,South Africa,-30.5595,22.9375,Maize,2006,3412.2,495,26857,15.26
25124,South Africa,-30.5595,22.9375,"Rice, paddy",2011,2615.1,495,26857,15.49
24976,South Africa,-30.5595,22.9375,Maize,2006,3412.2,495,26857,15.26
24608,South Africa,-30.5595,22.9375,Wheat,1991,1491.6,495,16582,15.56
24609,South Africa,-30.5595,22.9375,Wheat,1991,1491.6,495,16582,18.86
24772,South Africa,-30.5595,22.9375,Sweet potatoes,1997,3843.1,495,21596,15.38
24674,South Africa,-30.5595,22.9375,Potatoes,1994,23262.5,495,16582,15.1
25120,South Africa,-30.5595,22.9375,Potatoes,2011,34982.6,495,26857,15.49
24604,South Africa,-30.5595,22.9375,Sweet potatoes,1991,3671.5,495,16582,15.56
24776,South Africa,-30.5595,22.9375,Wheat,1997,1757.5,495,21596,15.38
24624,South Africa,-30.5595,22.9375,Sorghum,1992,617.8,495,16582,16.48
24693,South Africa,-30.5595,22.9375,Wheat,1994,1756.1,495,16582,18.48
24638,South Africa,-30.5595,22.9375,Wheat,1992,1765.3,495,16582,16.48
25086,South Africa,-30.5595,22.9375,Wheat,2009,3047.5,495,26857,15.44
24754,South Africa,-30.5595,22.9375,Maize,1997,2519.5,495,21596,15.38
24594,South Africa,-30.5595,22.9375,"Rice, paddy",1991,2129.7,495,16582,15.56
24669,South Africa,-30.5595,22.9375,Maize,1994,2848.1,495,16582,18.48
24770,South Africa,-30.5595,22.9375,Soybeans,1997,1380.3,495,21596,15.38
24666,South Africa,-30.5595,22.9375,Wheat,1993,1845.4,495,16582,16.01
24773,South Africa,-30.5595,22.9375,Sweet potatoes,1997,3843.1,495,21596,18.64
24634,South Africa,-30.5595,22.9375,Sweet potatoes,1992,3632.4,495,16582,16.48
24635,South Africa,-30.5595,22.9375,Wheat,1992,1765.3,495,16582,21.53
25195,South Africa,-30.5595,22.9375,Wheat,2013,3699.3,495,26857,21.31
25040,South Africa,-30.5595,22.9375,"Rice, paddy",2008,2533.4,495,26857,15.75
24777,South Africa,-30.5595,22.9375,Wheat,1997,1757.5,495,21596,18.64
24694,South Africa,-30.5595,22.9375,Wheat,1994,1756.1,495,16582,15.1
24753,South Africa,-30.5595,22.9375,Maize,1997,2519.5,495,21596,18.64
24593,South Africa,-30.5595,22.9375,"Rice, paddy",1991,2129.7,495,16582,18.86
24701,South Africa,-30.5595,22.9375,Potatoes,1995,25763.4,495,18025,19.23
25125,South Africa,-30.5595,22.9375,"Rice, paddy",2011,2615.1,495,26857,18.75
25126,South Africa,-30.5595,22.9375,"Rice, paddy",2011,2615.1,495,26857,15.49
25035,South Africa,-30.5595,22.9375,Potatoes,2008,34000,495,26857,20.89
25036,South Africa,-30.5595,22.9375,Potatoes,2008,34000,495,26857,15.75
24774,South Africa,-30.5595,22.9375,Sweet potatoes,1997,3843.1,495,21596,15.38
25197,South Africa,-30.5595,22.9375,Wheat,2013,3699.3,495,26857,18
25039,South Africa,-30.5595,22.9375,"Rice, paddy",2008,2533.4,495,26857,20.89
24689,South Africa,-30.5595,22.9375,Sweet potatoes,1994,3609.3,495,16582,18.48
24690,South Africa,-30.5595,22.9375,Sweet potatoes,1994,3609.3,495,16582,15.1
24778,South Africa,-30.5595,22.9375,Wheat,1997,1757.5,495,21596,15.38
24798,South Africa,-30.5595,22.9375,Soybeans,1998,1720,495,24304,16.11
24799,South Africa,-30.5595,22.9375,Sweet potatoes,1998,3572.2,495,24304,21.22
24846,South Africa,-30.5595,22.9375,"Rice, paddy",2000,2296.2,495,26857,15.13
24847,South Africa,-30.5595,22.9375,Sorghum,2000,3324.6,495,26857,20.74
24977,South Africa,-30.5595,22.9375,Maize,2006,3412.2,495,26857,18.42
25127,South Africa,-30.5595,22.9375,Sorghum,2011,2239.9,495,26857,20.72
25128,South Africa,-30.5595,22.9375,Sorghum,2011,2239.9,495,26857,15.49
25037,South Africa,-30.5595,22.9375,Potatoes,2008,34000,495,26857,18.91
24775,South Africa,-30.5595,22.9375,Wheat,1997,1757.5,495,21596,20.57
25196,South Africa,-30.5595,22.9375,Wheat,2013,3699.3,495,26857,14.98
24984,South Africa,-30.5595,22.9375,"Rice, paddy",2006,2475.5,495,26857,15.26
24985,South Africa,-30.5595,22.9375,"Rice, paddy",2006,2475.5,495,26857,18.42
24691,South Africa,-30.5595,22.9375,Wheat,1994,1756.1,495,16582,20.65
24752,South Africa,-30.5595,22.9375,Maize,1997,2519.5,495,21596,15.38
24845,South Africa,-30.5595,22.9375,"Rice, paddy",2000,2296.2,495,26857,18.26
24591,South Africa,-30.5595,22.9375,"Rice, paddy",1991,2129.7,495,16582,21.06
24668,South Africa,-30.5595,22.9375,Maize,1994,2848.1,495,16582,15.1
24645,South Africa,-30.5595,22.9375,Potatoes,1993,22867.8,495,16582,19.32
24646,South Africa,-30.5595,22.9375,Potatoes,1993,22867.8,495,16582,16.01
24647,South Africa,-30.5595,22.9375,"Rice, paddy",1993,2171,495,16582,21.32
25092,South Africa,-30.5595,22.9375,Potatoes,2010,34260.9,495,26857,16.11
25038,South Africa,-30.5595,22.9375,Potatoes,2008,34000,495,26857,15.75
24764,South Africa,-30.5595,22.9375,Sorghum,1997,2691.7,495,21596,15.38
24651,South Africa,-30.5595,22.9375,Sorghum,1993,2156.4,495,16582,21.32
24652,South Africa,-30.5595,22.9375,Sorghum,1993,2156.4,495,16582,16.01
24653,South Africa,-30.5595,22.9375,Sorghum,1993,2156.4,495,16582,19.32
24654,South Africa,-30.5595,22.9375,Sorghum,1993,2156.4,495,16582,16.01
24655,South Africa,-30.5595,22.9375,Soybeans,1993,1491.3,495,16582,21.32
24656,South Africa,-30.5595,22.9375,Soybeans,1993,1491.3,495,16582,16.01
24800,South Africa,-30.5595,22.9375,Sweet potatoes,1998,3572.2,495,24304,16.11
24702,South Africa,-30.5595,22.9375,Potatoes,1995,25763.4,495,18025,15.77
24703,South Africa,-30.5595,22.9375,"Rice, paddy",1995,2212.4,495,18025,20.73
24704,South Africa,-30.5595,22.9375,"Rice, paddy",1995,2212.4,495,18025,15.77
24648,South Africa,-30.5595,22.9375,"Rice, paddy",1993,2171,495,16582,16.01
24649,South Africa,-30.5595,22.9375,"Rice, paddy",1993,2171,495,16582,19.32
24650,South Africa,-30.5595,22.9375,"Rice, paddy",1993,2171,495,16582,16.01
24688,South Africa,-30.5595,22.9375,Sweet potatoes,1994,3609.3,495,16582,15.1
24841,South Africa,-30.5595,22.9375,Potatoes,2000,31653.6,495,26857,18.26
24842,South Africa,-30.5595,22.9375,Potatoes,2000,31653.6,495,26857,15.13
24843,South Africa,-30.5595,22.9375,"Rice, paddy",2000,2296.2,495,26857,20.74
24844,South Africa,-30.5595,22.9375,"Rice, paddy",2000,2296.2,495,26857,15.13
24613,South Africa,-30.5595,22.9375,Maize,1992,785.3,495,16582,19.95
25096,South Africa,-30.5595,22.9375,"Rice, paddy",2010,2588.5,495,26857,16.11
25097,South Africa,-30.5595,22.9375,"Rice, paddy",2010,2588.5,495,26857,19.31
25098,South Africa,-30.5595,22.9375,"Rice, paddy",2010,2588.5,495,26857,16.11
24759,South Africa,-30.5595,22.9375,"Rice, paddy",1997,2253.7,495,21596,20.57
24705,South Africa,-30.5595,22.9375,"Rice, paddy",1995,2212.4,495,18025,19.23
24610,South Africa,-30.5595,22.9375,Wheat,1991,1491.6,495,16582,15.56
24687,South Africa,-30.5595,22.9375,Sweet potatoes,1994,3609.3,495,16582,20.65
24763,South Africa,-30.5595,22.9375,Sorghum,1997,2691.7,495,21596,20.57
24622,South Africa,-30.5595,22.9375,"Rice, paddy",1992,2150.3,495,16582,16.48
24623,South Africa,-30.5595,22.9375,Sorghum,1992,617.8,495,16582,21.53
25068,South Africa,-30.5595,22.9375,"Rice, paddy",2009,2561.2,495,26857,15.44
25069,South Africa,-30.5595,22.9375,"Rice, paddy",2009,2561.2,495,26857,18.67
24592,South Africa,-30.5595,22.9375,"Rice, paddy",1991,2129.7,495,16582,15.56
24626,South Africa,-30.5595,22.9375,Sorghum,1992,617.8,495,16582,16.48
24644,South Africa,-30.5595,22.9375,Potatoes,1993,22867.8,495,16582,16.01
24768,South Africa,-30.5595,22.9375,Soybeans,1997,1380.3,495,21596,15.38
24769,South Africa,-30.5595,22.9375,Soybeans,1997,1380.3,495,21596,18.64
24750,South Africa,-30.5595,22.9375,Wheat,1996,2096.1,495,19508,15.23
24808,South Africa,-30.5595,22.9375,Maize,1999,2227.4,495,26098.8,16.09
24556,South Africa,-30.5595,22.9375,Maize,1990,2205.1,495,16582,15.56
24557,South Africa,-30.5595,22.9375,Maize,1990,2205.1,495,16582,18.91
24558,South Africa,-30.5595,22.9375,Maize,1990,2205.1,495,16582,15.56
24559,South Africa,-30.5595,22.9375,Potatoes,1990,20026.3,495,16582,20.56
24560,South Africa,-30.5595,22.9375,Potatoes,1990,20026.3,495,16582,15.56
24561,South Africa,-30.5595,22.9375,Potatoes,1990,20026.3,495,16582,18.91
24562,South Africa,-30.5595,22.9375,Potatoes,1990,20026.3,495,16582,15.56
24563,South Africa,-30.5595,22.9375,"Rice, paddy",1990,1897.6,495,16582,20.56
24657,South Africa,-30.5595,22.9375,Soybeans,1993,1491.3,495,16582,19.32
24801,South Africa,-30.5595,22.9375,Sweet potatoes,1998,3572.2,495,24304,19.42
24802,South Africa,-30.5595,22.9375,Sweet potatoes,1998,3572.2,495,24304,16.11
24803,South Africa,-30.5595,22.9375,Wheat,1998,2529.5,495,24304,21.22
24804,South Africa,-30.5595,22.9375,Wheat,1998,2529.5,495,24304,16.11
24805,South Africa,-30.5595,22.9375,Wheat,1998,2529.5,495,24304,19.42
24839,South Africa,-30.5595,22.9375,Potatoes,2000,31653.6,495,26857,20.74
24840,South Africa,-30.5595,22.9375,Potatoes,2000,31653.6,495,26857,15.13
25090,South Africa,-30.5595,22.9375,Maize,2010,4673.6,495,26857,16.11
25091,South Africa,-30.5595,22.9375,Potatoes,2010,34260.9,495,26857,21.54
25093,South Africa,-30.5595,22.9375,Potatoes,2010,34260.9,495,26857,19.31
25094,South Africa,-30.5595,22.9375,Potatoes,2010,34260.9,495,26857,16.11
25095,South Africa,-30.5595,22.9375,"Rice, paddy",2010,2588.5,495,26857,21.54
24577,South Africa,-30.5595,22.9375,Sweet potatoes,1990,3587.2,495,16582,18.91
24578,South Africa,-30.5595,22.9375,Sweet potatoes,1990,3587.2,495,16582,15.56
24579,South Africa,-30.5595,22.9375,Wheat,1990,1093.4,495,16582,20.56
25099,South Africa,-30.5595,22.9375,Sorghum,2010,2267.1,495,26857,21.54
24760,South Africa,-30.5595,22.9375,"Rice, paddy",1997,2253.7,495,21596,15.38
24761,South Africa,-30.5595,22.9375,"Rice, paddy",1997,2253.7,495,21596,18.64
24762,South Africa,-30.5595,22.9375,"Rice, paddy",1997,2253.7,495,21596,15.38
24621,South Africa,-30.5595,22.9375,"Rice, paddy",1992,2150.3,495,16582,19.95
24983,South Africa,-30.5595,22.9375,"Rice, paddy",2006,2475.5,495,26857,20.86
24722,South Africa,-30.5595,22.9375,Wheat,1995,1450.7,495,18025,15.77
24780,South Africa,-30.5595,22.9375,Maize,1998,2161.1,495,24304,16.11
24986,South Africa,-30.5595,22.9375,"Rice, paddy",2006,2475.5,495,26857,15.26
24625,South Africa,-30.5595,22.9375,Sorghum,1992,617.8,495,16582,19.95
24766,South Africa,-30.5595,22.9375,Sorghum,1997,2691.7,495,21596,15.38
24767,South Africa,-30.5595,22.9375,Soybeans,1997,1380.3,495,21596,20.57
24872,South Africa,-30.5595,22.9375,"Rice, paddy",2001,2285.7,495,26857,15.68
24873,South Africa,-30.5595,22.9375,"Rice, paddy",2001,2285.7,495,26857,18.92
24874,South Africa,-30.5595,22.9375,"Rice, paddy",2001,2285.7,495,26857,15.68
24875,South Africa,-30.5595,22.9375,Sorghum,2001,2342.9,495,26857,21.25
24876,South Africa,-30.5595,22.9375,Sorghum,2001,2342.9,495,26857,15.68
24877,South Africa,-30.5595,22.9375,Sorghum,2001,2342.9,495,26857,18.92
24878,South Africa,-30.5595,22.9375,Sorghum,2001,2342.9,495,26857,15.68
24879,South Africa,-30.5595,22.9375,Soybeans,2001,1686.2,495,26857,21.25
24880,South Africa,-30.5595,22.9375,Soybeans,2001,1686.2,495,26857,15.68
25041,South Africa,-30.5595,22.9375,"Rice, paddy",2008,2533.4,495,26857,18.91
25042,South Africa,-30.5595,22.9375,"Rice, paddy",2008,2533.4,495,26857,15.75
25043,South Africa,-30.5595,22.9375,Sorghum,2008,2937.8,495,26857,20.89
24564,South Africa,-30.5595,22.9375,"Rice, paddy",1990,1897.6,495,16582,15.56
24658,South Africa,-30.5595,22.9375,Soybeans,1993,1491.3,495,16582,16.01
24659,South Africa,-30.5595,22.9375,Sweet potatoes,1993,3733.3,495,16582,21.32
24660,South Africa,-30.5595,22.9375,Sweet potatoes,1993,3733.3,495,16582,16.01
24661,South Africa,-30.5595,22.9375,Sweet potatoes,1993,3733.3,495,16582,19.32
25087,South Africa,-30.5595,22.9375,Maize,2010,4673.6,495,26857,21.54
25088,South Africa,-30.5595,22.9375,Maize,2010,4673.6,495,26857,16.11
25089,South Africa,-30.5595,22.9375,Maize,2010,4673.6,495,26857,19.31
24572,South Africa,-30.5595,22.9375,Soybeans,1990,1937.7,495,16582,15.56
24573,South Africa,-30.5595,22.9375,Soybeans,1990,1937.7,495,16582,18.91
24574,South Africa,-30.5595,22.9375,Soybeans,1990,1937.7,495,16582,15.56
24575,South Africa,-30.5595,22.9375,Sweet potatoes,1990,3587.2,495,16582,20.56
24576,South Africa,-30.5595,22.9375,Sweet potatoes,1990,3587.2,495,16582,15.56
24612,South Africa,-30.5595,22.9375,Maize,1992,785.3,495,16582,16.48
24614,South Africa,-30.5595,22.9375,Maize,1992,785.3,495,16582,16.48
24615,South Africa,-30.5595,22.9375,Potatoes,1992,17845.5,495,16582,21.53
24616,South Africa,-30.5595,22.9375,Potatoes,1992,17845.5,495,16582,16.48
24716,South Africa,-30.5595,22.9375,Sweet potatoes,1995,3604.8,495,18025,15.77
24980,South Africa,-30.5595,22.9375,Potatoes,2006,33165,495,26857,15.26
24981,South Africa,-30.5595,22.9375,Potatoes,2006,33165,495,26857,18.42
24982,South Africa,-30.5595,22.9375,Potatoes,2006,33165,495,26857,15.26
25065,South Africa,-30.5595,22.9375,Potatoes,2009,33937.8,495,26857,18.67
25066,South Africa,-30.5595,22.9375,Potatoes,2009,33937.8,495,26857,15.44
25067,South Africa,-30.5595,22.9375,"Rice, paddy",2009,2561.2,495,26857,20.71
24586,South Africa,-30.5595,22.9375,Maize,1991,2257.3,495,16582,15.56
24765,South Africa,-30.5595,22.9375,Sorghum,1997,2691.7,495,21596,18.64
24588,South Africa,-30.5595,22.9375,Potatoes,1991,20018.8,495,16582,15.56
24589,South Africa,-30.5595,22.9375,Potatoes,1991,20018.8,495,16582,18.86
