index,BVDV_result,IgG_Status,Species,abdomen_pingsounds,abdomenauscultation_notes,age_units,age_weeks,age,anaplasma_centrale_result,anaplasma_marginale_result,attitude,babesia_bigemina_result,babesia_bovis_result,bedding,bedding_dryandclean,birth_witness,birthlocation,breed_name,breed,calf_bcs,calfgrouphousing_enoughspace,calfhousedwithdam,calfhousewithotherlivestock,coccidia_result,coccidia_species_result,colostrumwithin24hours,continuousaccesstodamfirst24hours,corona_result,cough_score,coughing,crackles,crypto_result,dam_ageparturition_years,dam_alive,dam_bcs1to5,dam_deathwithin2weeksparturition,dam_milkyield_liters,dam_motheringinstinct,dam_vaccines2monthsbeforedelivery,dam_vaccines_type,district,ear_score,ecoli_result,eye_score,fecal_score_Y1Y2,feces_blood,feedingfrequency,feedmilkormilkreplacer,feedmilkormilkreplacer_liters,generalnotes,heart_abnormalsounds,heart_rate_perminute,housingseparatefromherd,increased_respiratoryeffort,jointsexam,jointsexam_notes,kebele,lungsounds_muffled,m_hemolytica_result,medicationsincebirth,medicationsincebirth_dewormer,medicationsincebirth_oralelectrolytes,medicationsincebirth_other,medicationsincebirth_vitamins,nasaldischarge_score,navel,naveldesinfection,navelexam_notes,p_multocida_result,parasitology_other_result,parity,peristalticsounds_increased,proceduredone_branding,proceduredone_castration,proceduredone_dehorning,proceduredone_earnotch,proceduredone_taildocking,prod_system,reasonnocolostrumfedwithin24hours,rectal_temp,rectal_temp_score,respiratory_rate_perminute,result_ADV,result_BRSV,result_IBR,result_IgG,result_IgG_concentration,result_PIV3,result_RID,result_ascaris,result_fasciola,result_monezia,result_paramphistom,result_salmonella_enterica,result_schistosoma,result_strongly,result_trichuris,rota_result,ruminalcontractions_perminute,sex,signsofillness_birthdefects,signsofillness_bleedingorifices,signsofillness_bloat,signsofillness_circling,signsofillness_cloudyeyes,signsofillness_collapse,signsofillness_cough,signsofillness_diarrhea_notbloody,signsofillness_difficulturination,signsofillness_difficultybreathing,signsofillness_headtilt,signsofillness_lameness,signsofillness_nasaldischarge,signsofillness_navelinfection,signsofillness_notsuckling,signsofillness_oculardischarge,signsofillness_other,signsofillness_predation,signsofillness_sincebirth,signsofillness_straindefecate,signsofillness_swollenjoints,signsofillness_trauma,sire,supplementalfeed,supplementalfeed_frequency,test_kit,thoracicauscultation_notes,timeofbirth,typedelivery,typeofvaccinesreceived,vaccinationssincebirth,watergiven,watergiven_frequency,watergiven_independentwatertrough,weaned,weaned_accesstowater_hours_rainyseason,weaned_agemonths,weaned_concentratefed_dryseason,weaned_concentratefed_rainyseason,weaned_grazinghours_dryseason,weaned_grazinghours_rainyseason,weaned_hay_dryseason,weaned_hay_rainyseason,wheezes,year
1084,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,5,yes,3,,1.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,92,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,38.9,2,28,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1085,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,7,yes,2,,2,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,76,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,38.9,2,32,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1086,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,10,yes,2,,0.75,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,76,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,4,,no,no,no,no,no,Pastoral,,37.9,0,32,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1087,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,5,yes,3,,0.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,84,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,38.7,1,28,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1088,0,,Bovine,,,months,4,1,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,9,yes,3,,0.25,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,72,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,4,,no,no,no,no,no,Pastoral,,38.7,1,32,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1089,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,no,,Afar,Local,,yes,no,yes,,,,yes,,0,no,no,,5,yes,1,,0.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,88,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,37.8,1,36,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1090,0,,Bovine,,,months,16,4,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,6,yes,3,,1.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,76,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,37.6,1,28,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1091,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,10,yes,3,,0.75,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,72,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,6,,no,no,no,no,no,Pastoral,,37.8,0,28,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1092,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,,yes,,0,no,no,,4,yes,2,,0.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,84,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,37.6,0,32,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1093,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,13,yes,2,,1,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,92,yes,0,normal,,,,,no,no,no,,no,1,normal,no,,,,9,,no,no,no,no,no,Pastoral,,38,0,36,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1094,0,,Bovine,,,months,16,4,,,Bright/Alert,,,no,yes,no,,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,4,yes,3,,1,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,68,yes,0,normal,,,,,no,no,no,,no,1,normal,no,,,,1,,no,no,no,no,no,Pastoral,,38.4,1,32,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1095,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,no,,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,8,yes,3,,1,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,76,yes,0,normal,,,,,no,no,no,,no,1,normal,no,,,,4,,no,no,no,no,no,Pastoral,,38.3,1,32,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1096,0,,Bovine,,,months,16,4,,,Bright/Alert,,,no,yes,no,,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,7,yes,3,,1.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,80,yes,0,normal,,,,,no,no,no,,no,1,normal,no,,,,3,,no,no,no,no,no,Pastoral,,38.1,0,28,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1097,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,7,yes,3,,0,poor,,,Awash,0,,0,,no,Twice/day,yes milk,,,,68,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,38.2,0,32,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1098,0,,Bovine,,,months,20,5,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,7,yes,3,,1,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,76,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,38.1,0,36,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1099,0,,Bovine,,,months,24,6,,,Bright/Alert,,,no,yes,,Outside,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,7,yes,3,,2,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,96,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,39.7,3,36,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1100,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,,Outside,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,8,yes,3,,1,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,80,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,5,,no,no,no,no,no,Pastoral,,37.6,0,36,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1101,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,8,yes,3,,1.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,80,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,5,,no,no,no,no,no,Pastoral,,39.1,2,36,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1102,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,,0,no,no,,2,yes,3,,1.5,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,88,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,5,,no,no,no,no,no,Pastoral,,38.6,1,32,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,2 times per day,,,,10,8,,,no,
1103,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,,,,0,,,,10,yes,2,,,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,64,yes,0,normal,,,,,no,no,no,,no,0,normal,,,,,3,,no,no,no,no,no,Pastoral,,37.7,0,28,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1104,0,,Bovine,,,months,6,1.5,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,no,,0,,,,8,yes,3,,0.75,good,,,Awash,0,,0,,no,Twice/day,yes milk,,,,56,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,38,0,32,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,,,no,,,,,,,,,,
1105,0,,Bovine,,,months,4,1,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,6,yes,3,,1,good,,,Awash,0,1,0,,no,Twice/day,yes milk,,,,72,yes,0,normal,,,,,no,no,no,,no,0,normal,,,,,2,,no,no,no,no,no,Pastoral,,37.8,0,28,,,,,,,,,,,,0,,,,0,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1106,0,,Bovine,,,months,4,1,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,8,yes,4,,0.75,good,,,Awash,0,1,0,,no,Twice/day,yes milk,,,,64,yes,0,normal,,,,,no,no,no,,no,0,normal,,,,,2,,no,no,no,no,no,Pastoral,,37.4,0,36,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1107,0,,Bovine,,,days,1,7,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,4,yes,3,,0.75,good,,,Awash,0,1,0,,no,Twice/day,yes milk,,,,64,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,39.1,2,32,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1108,0,,Bovine,,,months,4,1,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,6,yes,4,,0.75,good,,,Awash,0,1,0,,no,Twice/day,yes milk,,,,64,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,38,0,36,,,,,,,,,,,,1,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1109,0,,Bovine,,,days,2,14,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,5,yes,3,,0.75,good,,,Awash,0,1,0,,no,Twice/day,yes milk,,,,64,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,38.5,1,28,,,,,,,,,,,,0,,,,0,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1110,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,5,yes,2,,0.75,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,64,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,36.8,0,32,,,,,,,,,,,,0,,,,1,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1111,0,,Bovine,,,months,16,4,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,8,yes,2,,0.5,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,56,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,37.7,0,28,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,no,,,no,,,,,,,,,,
1112,0,,Bovine,,,months,16,4,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,4,yes,3,,0.75,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,58,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,38.3,1,28,,,,,,,,,,,,0,,,,1,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,no,,,no,,,,,,,,,,
1113,0,,Bovine,,,months,16,4,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,6,yes,3,,2.5,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,60,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,38.2,0,28,,,,,,,,,,,,0,,,,0,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,,no,,,,,,,,,,
1114,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,4,yes,4,,3,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,72,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,37.8,0,32,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,yes,more than twice a day,no,no,,,,,,,,,,
1115,0,,Bovine,,,months,20,5,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,9,yes,3,,3,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,60,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,4,,no,no,no,no,no,Pastoral,,39.5,3,32,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,more than twice a day,no,no,,,,,,,,,,
1116,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,8,yes,2,,1,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,60,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,36.6,0,28,,,,,,,,,,,,0,,,,1,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,,,day,normal,,no,no,,,no,,,,,,,,,,
1117,0,,Bovine,,,months,6,1.5,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,8,yes,3,,1,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,60,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Pastoral,,37.9,0,30,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,,,,day,normal,,no,no,,,no,,,,,,,,,,
1118,0,,Bovine,,,months,16,4,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,12,yes,3,,2,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,60,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,7,,no,no,no,no,no,Pastoral,,38.2,0,32,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,twice a day,no,no,,,,,,,,,,
1119,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,5,yes,3,,1,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,56,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,38.7,1,32,,,,,,,,,,,,0,,,,0,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,yes,twice a day,no,no,,,,,,,,,,
1120,0,,Bovine,,,months,4,1,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,5,yes,1,,0.5,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,52,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,37.6,0,32,,,,,,,,,,,,0,,,,1,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,no,no,,,,,,,,,,
1121,0,,Bovine,,,days,2.857142857,20,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,8,yes,1,,0.5,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,60,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,37.9,0,32,,,,,,,,,,,,0,,,,0,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,yes,twice a day,no,no,,,,,,,,,,
1122,0,,Bovine,,,months,4,1,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,7,yes,3,,0.75,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,66,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,38.1,0,32,,,,,,,,,,,,0,,,,1,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,no,no,,,,,,,,,,
1123,0,,Bovine,,,months,4,1,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,1,4,yes,3,,0.75,good,,,Awash,0,1,0,,no,Twice/day,yes milk,,,,60,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,38.3,1,32,,,,,,,,,,,,0,,,,1,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,no,no,,,,,,,,,,
1124,0,,Bovine,,,months,8,2,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,8,yes,3,,1,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,56,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,37.9,0,32,,,,,,,,,,,,0,,,,1,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,yes,twice a day,no,no,,,,,,,,,,
1125,0,,Bovine,,,days,2.857142857,20,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,5,yes,3,,1,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,52,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,38.2,0,32,,,,,,,,,,,,0,,,,0,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,no,no,,,,,,,,,,
1126,0,,Bovine,,,days,2.857142857,20,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,5,yes,3,,0.5,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,56,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Pastoral,,38.6,1,32,,,,,,,,,,,,0,,,,0,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,no,,no,no,,,,,,,,,,
1127,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,yes,In barn,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,8,yes,3,,1,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,64,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,37.6,0,28,,,,,,,,,,,,0,,,,1,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,twice a day,no,no,,,,,,,,,,
1128,0,,Bovine,,,months,12,3,,,Bright/Alert,,,no,yes,,,Afar,Local,,yes,no,yes,,,yes,yes,0,0,,,0,7,yes,3,,0.5,good,,,Awash,0,0,0,,no,Twice/day,yes milk,,,,72,yes,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Pastoral,,37.9,0,32,,,,,,,,,,,,0,,,,0,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,,normal,,no,yes,twice a day,no,no,,,,,,,,,,
